,territory_name,epiweek,situation_name,value,epiyear
13,Minas Gerais,51.0,Dado estável. Sujeito a pequenas alterações.,0.17 (16.9 % do país),2016
14,Paraná,51.0,Dado estável. Sujeito a pequenas alterações.,0.24 (12.7 % do país),2016
15,Paraíba,51.0,Dado estável. Sujeito a pequenas alterações.,0.00,2016
16,Pará,51.0,Dado estável. Sujeito a pequenas alterações.,0.11 (4.2 % do país),2016
17,Pernambuco,51.0,Dado estável. Sujeito a pequenas alterações.,0.14 (6.1 % do país),2016
18,Piauí,51.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.9 % do país),2016
19,Rio Grande do Norte,51.0,Dado estável. Sujeito a pequenas alterações.,0.00,2016
20,Rio Grande do Sul,51.0,Dado estável. Sujeito a pequenas alterações.,0.26 (13.6 % do país),2016
21,Rio de Janeiro,51.0,Dado estável. Sujeito a pequenas alterações.,0.03 (2.3 % do país),2016
22,Rondônia,51.0,Dado estável. Sujeito a pequenas alterações.,0.00,2016
23,Roraima,51.0,Dado estável. Sujeito a pequenas alterações.,0.39 (0.9 % do país),2016
24,Santa Catarina,51.0,Dado estável. Sujeito a pequenas alterações.,0.14 (4.7 % do país),2016
25,Sergipe,51.0,Dado estável. Sujeito a pequenas alterações.,0.00,2016
26,São Paulo,51.0,Dado estável. Sujeito a pequenas alterações.,0.11 (22.1 % do país),2016
27,Tocantins,51.0,Dado estável. Sujeito a pequenas alterações.,0.13 (0.9 % do país),2016
0,Acre,52.0,Dado estável. Sujeito a pequenas alterações.,0.49 (2.2 % do país),2016
1,Alagoas,52.0,Dado estável. Sujeito a pequenas alterações.,0.00,2016
2,Amapá,52.0,Dado estável. Sujeito a pequenas alterações.,0.00,2016
3,Amazonas,52.0,Dado estável. Sujeito a pequenas alterações.,0.00,2016
4,Bahia,52.0,Dado estável. Sujeito a pequenas alterações.,0.02 (1.7 % do país),2016
5,Brasil,52.0,Dado estável. Sujeito a pequenas alterações.,0.09 (100.0 % do país),2016
6,Ceará,52.0,Dado estável. Sujeito a pequenas alterações.,0.04 (2.2 % do país),2016
7,Distrito Federal,52.0,Dado estável. Sujeito a pequenas alterações.,0.17 (2.8 % do país),2016
8,Espírito Santo,52.0,Dado estável. Sujeito a pequenas alterações.,0.05 (1.1 % do país),2016
9,Goiás,52.0,Dado estável. Sujeito a pequenas alterações.,0.06 (2.2 % do país),2016
10,Maranhão,52.0,Dado estável. Sujeito a pequenas alterações.,0.00,2016
11,Mato Grosso,52.0,Dado estável. Sujeito a pequenas alterações.,0.09 (1.7 % do país),2016
12,Mato Grosso do Sul,52.0,Dado estável. Sujeito a pequenas alterações.,0.19 (2.8 % do país),2016
13,Minas Gerais,52.0,Dado estável. Sujeito a pequenas alterações.,0.15 (17.2 % do país),2016
14,Paraná,52.0,Dado estável. Sujeito a pequenas alterações.,0.15 (9.4 % do país),2016
15,Paraíba,52.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.6 % do país),2016
16,Pará,52.0,Dado estável. Sujeito a pequenas alterações.,0.15 (6.7 % do país),2016
17,Pernambuco,52.0,Dado estável. Sujeito a pequenas alterações.,0.07 (3.9 % do país),2016
18,Piauí,52.0,Dado estável. Sujeito a pequenas alterações.,0.00,2016
19,Rio Grande do Norte,52.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.6 % do país),2016
20,Rio Grande do Sul,52.0,Dado estável. Sujeito a pequenas alterações.,0.19 (11.7 % do país),2016
21,Rio de Janeiro,52.0,Dado estável. Sujeito a pequenas alterações.,0.04 (3.9 % do país),2016
22,Rondônia,52.0,Dado estável. Sujeito a pequenas alterações.,0.00,2016
23,Roraima,52.0,Dado estável. Sujeito a pequenas alterações.,0.19 (0.6 % do país),2016
24,Santa Catarina,52.0,Dado estável. Sujeito a pequenas alterações.,0.12 (4.4 % do país),2016
25,Sergipe,52.0,Dado estável. Sujeito a pequenas alterações.,0.00,2016
26,São Paulo,52.0,Dado estável. Sujeito a pequenas alterações.,0.09 (23.3 % do país),2016
27,Tocantins,52.0,Dado estável. Sujeito a pequenas alterações.,0.13 (1.1 % do país),2016
0,Acre,1.0,Dado estável. Sujeito a pequenas alterações.,0.72 (2.9 % do país),2017
1,Alagoas,1.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
2,Amapá,1.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
3,Amazonas,1.0,Dado estável. Sujeito a pequenas alterações.,0.02 (0.5 % do país),2017
4,Bahia,1.0,Dado estável. Sujeito a pequenas alterações.,0.04 (2.9 % do país),2017
5,Brasil,1.0,Dado estável. Sujeito a pequenas alterações.,0.10 (100.0 % do país),2017
6,Ceará,1.0,Dado estável. Sujeito a pequenas alterações.,0.01 (0.5 % do país),2017
7,Distrito Federal,1.0,Dado estável. Sujeito a pequenas alterações.,0.20 (2.9 % do país),2017
8,Espírito Santo,1.0,Dado estável. Sujeito a pequenas alterações.,0.07 (1.5 % do país),2017
9,Goiás,1.0,Dado estável. Sujeito a pequenas alterações.,0.15 (4.9 % do país),2017
10,Maranhão,1.0,Dado estável. Sujeito a pequenas alterações.,0.01 (0.5 % do país),2017
11,Mato Grosso,1.0,Dado estável. Sujeito a pequenas alterações.,0.06 (1.0 % do país),2017
12,Mato Grosso do Sul,1.0,Dado estável. Sujeito a pequenas alterações.,0.11 (1.5 % do país),2017
13,Minas Gerais,1.0,Dado estável. Sujeito a pequenas alterações.,0.14 (14.1 % do país),2017
14,Paraná,1.0,Dado estável. Sujeito a pequenas alterações.,0.18 (9.8 % do país),2017
15,Paraíba,1.0,Dado estável. Sujeito a pequenas alterações.,0.10 (2.0 % do país),2017
16,Pará,1.0,Dado estável. Sujeito a pequenas alterações.,0.13 (5.4 % do país),2017
17,Pernambuco,1.0,Dado estável. Sujeito a pequenas alterações.,0.15 (6.8 % do país),2017
18,Piauí,1.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
19,Rio Grande do Norte,1.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.5 % do país),2017
20,Rio Grande do Sul,1.0,Dado estável. Sujeito a pequenas alterações.,0.23 (12.7 % do país),2017
21,Rio de Janeiro,1.0,Dado estável. Sujeito a pequenas alterações.,0.05 (3.9 % do país),2017
22,Rondônia,1.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.5 % do país),2017
23,Roraima,1.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
24,Santa Catarina,1.0,Dado estável. Sujeito a pequenas alterações.,0.10 (3.4 % do país),2017
25,Sergipe,1.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
26,São Paulo,1.0,Dado estável. Sujeito a pequenas alterações.,0.10 (22.0 % do país),2017
27,Tocantins,1.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
0,Acre,2.0,Dado estável. Sujeito a pequenas alterações.,0.60 (2.8 % do país),2017
1,Alagoas,2.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.6 % do país),2017
2,Amapá,2.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
3,Amazonas,2.0,Dado estável. Sujeito a pequenas alterações.,0.02 (0.6 % do país),2017
4,Bahia,2.0,Dado estável. Sujeito a pequenas alterações.,0.01 (1.1 % do país),2017
5,Brasil,2.0,Dado estável. Sujeito a pequenas alterações.,0.09 (100.0 % do país),2017
6,Ceará,2.0,Dado estável. Sujeito a pequenas alterações.,0.08 (4.0 % do país),2017
7,Distrito Federal,2.0,Dado estável. Sujeito a pequenas alterações.,0.07 (1.1 % do país),2017
8,Espírito Santo,2.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
9,Goiás,2.0,Dado estável. Sujeito a pequenas alterações.,0.04 (1.7 % do país),2017
10,Maranhão,2.0,Dado estável. Sujeito a pequenas alterações.,0.04 (1.7 % do país),2017
11,Mato Grosso,2.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.6 % do país),2017
12,Mato Grosso do Sul,2.0,Dado estável. Sujeito a pequenas alterações.,0.18 (2.8 % do país),2017
13,Minas Gerais,2.0,Dado estável. Sujeito a pequenas alterações.,0.17 (19.8 % do país),2017
14,Paraná,2.0,Dado estável. Sujeito a pequenas alterações.,0.10 (6.2 % do país),2017
15,Paraíba,2.0,Dado estável. Sujeito a pequenas alterações.,0.10 (2.3 % do país),2017
16,Pará,2.0,Dado estável. Sujeito a pequenas alterações.,0.13 (6.2 % do país),2017
17,Pernambuco,2.0,Dado estável. Sujeito a pequenas alterações.,0.14 (7.3 % do país),2017
18,Piauí,2.0,Dado estável. Sujeito a pequenas alterações.,0.06 (1.1 % do país),2017
19,Rio Grande do Norte,2.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
20,Rio Grande do Sul,2.0,Dado estável. Sujeito a pequenas alterações.,0.11 (7.3 % do país),2017
21,Rio de Janeiro,2.0,Dado estável. Sujeito a pequenas alterações.,0.04 (4.0 % do país),2017
22,Rondônia,2.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.6 % do país),2017
23,Roraima,2.0,Dado estável. Sujeito a pequenas alterações.,0.19 (0.6 % do país),2017
24,Santa Catarina,2.0,Dado estável. Sujeito a pequenas alterações.,0.03 (1.1 % do país),2017
25,Sergipe,2.0,Dado estável. Sujeito a pequenas alterações.,0.04 (0.6 % do país),2017
26,São Paulo,2.0,Dado estável. Sujeito a pequenas alterações.,0.10 (24.3 % do país),2017
27,Tocantins,2.0,Dado estável. Sujeito a pequenas alterações.,0.19 (1.7 % do país),2017
0,Acre,3.0,Dado estável. Sujeito a pequenas alterações.,0.60 (3.0 % do país),2017
1,Alagoas,3.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
2,Amapá,3.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
3,Amazonas,3.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
4,Bahia,3.0,Dado estável. Sujeito a pequenas alterações.,0.02 (1.8 % do país),2017
5,Brasil,3.0,Dado estável. Sujeito a pequenas alterações.,0.08 (100.0 % do país),2017
6,Ceará,3.0,Dado estável. Sujeito a pequenas alterações.,0.04 (2.4 % do país),2017
7,Distrito Federal,3.0,Dado estável. Sujeito a pequenas alterações.,0.26 (4.9 % do país),2017
8,Espírito Santo,3.0,Dado estável. Sujeito a pequenas alterações.,0.02 (0.6 % do país),2017
9,Goiás,3.0,Dado estável. Sujeito a pequenas alterações.,0.06 (2.4 % do país),2017
10,Maranhão,3.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
11,Mato Grosso,3.0,Dado estável. Sujeito a pequenas alterações.,0.09 (1.8 % do país),2017
12,Mato Grosso do Sul,3.0,Dado estável. Sujeito a pequenas alterações.,0.18 (3.0 % do país),2017
13,Minas Gerais,3.0,Dado estável. Sujeito a pequenas alterações.,0.09 (11.6 % do país),2017
14,Paraná,3.0,Dado estável. Sujeito a pequenas alterações.,0.14 (9.8 % do país),2017
15,Paraíba,3.0,Dado estável. Sujeito a pequenas alterações.,0.05 (1.2 % do país),2017
16,Pará,3.0,Dado estável. Sujeito a pequenas alterações.,0.23 (11.6 % do país),2017
17,Pernambuco,3.0,Dado estável. Sujeito a pequenas alterações.,0.13 (7.3 % do país),2017
18,Piauí,3.0,Dado estável. Sujeito a pequenas alterações.,0.06 (1.2 % do país),2017
19,Rio Grande do Norte,3.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
20,Rio Grande do Sul,3.0,Dado estável. Sujeito a pequenas alterações.,0.10 (6.7 % do país),2017
21,Rio de Janeiro,3.0,Dado estável. Sujeito a pequenas alterações.,0.02 (2.4 % do país),2017
22,Rondônia,3.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.6 % do país),2017
23,Roraima,3.0,Dado estável. Sujeito a pequenas alterações.,0.38 (1.2 % do país),2017
24,Santa Catarina,3.0,Dado estável. Sujeito a pequenas alterações.,0.03 (1.2 % do país),2017
25,Sergipe,3.0,Dado estável. Sujeito a pequenas alterações.,0.04 (0.6 % do país),2017
26,São Paulo,3.0,Dado estável. Sujeito a pequenas alterações.,0.09 (23.8 % do país),2017
27,Tocantins,3.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.6 % do país),2017
0,Acre,4.0,Dado estável. Sujeito a pequenas alterações.,0.72 (3.5 % do país),2017
1,Alagoas,4.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.6 % do país),2017
2,Amapá,4.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
3,Amazonas,4.0,Dado estável. Sujeito a pequenas alterações.,0.05 (1.2 % do país),2017
4,Bahia,4.0,Dado estável. Sujeito a pequenas alterações.,0.04 (3.5 % do país),2017
5,Brasil,4.0,Dado estável. Sujeito a pequenas alterações.,0.08 (100.0 % do país),2017
6,Ceará,4.0,Dado estável. Sujeito a pequenas alterações.,0.07 (3.5 % do país),2017
7,Distrito Federal,4.0,Dado estável. Sujeito a pequenas alterações.,0.26 (4.7 % do país),2017
8,Espírito Santo,4.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
9,Goiás,4.0,Dado estável. Sujeito a pequenas alterações.,0.07 (2.9 % do país),2017
10,Maranhão,4.0,Dado estável. Sujeito a pequenas alterações.,0.03 (1.2 % do país),2017
11,Mato Grosso,4.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.6 % do país),2017
12,Mato Grosso do Sul,4.0,Dado estável. Sujeito a pequenas alterações.,0.07 (1.2 % do país),2017
13,Minas Gerais,4.0,Dado estável. Sujeito a pequenas alterações.,0.09 (11.6 % do país),2017
14,Paraná,4.0,Dado estável. Sujeito a pequenas alterações.,0.14 (9.3 % do país),2017
15,Paraíba,4.0,Dado estável. Sujeito a pequenas alterações.,0.02 (0.6 % do país),2017
16,Pará,4.0,Dado estável. Sujeito a pequenas alterações.,0.18 (8.7 % do país),2017
17,Pernambuco,4.0,Dado estável. Sujeito a pequenas alterações.,0.12 (6.4 % do país),2017
18,Piauí,4.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
19,Rio Grande do Norte,4.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
20,Rio Grande do Sul,4.0,Dado estável. Sujeito a pequenas alterações.,0.12 (8.1 % do país),2017
21,Rio de Janeiro,4.0,Dado estável. Sujeito a pequenas alterações.,0.02 (1.7 % do país),2017
22,Rondônia,4.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
23,Roraima,4.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
24,Santa Catarina,4.0,Dado estável. Sujeito a pequenas alterações.,0.06 (2.3 % do país),2017
25,Sergipe,4.0,Dado estável. Sujeito a pequenas alterações.,0.04 (0.6 % do país),2017
26,São Paulo,4.0,Dado estável. Sujeito a pequenas alterações.,0.10 (26.7 % do país),2017
27,Tocantins,4.0,Dado estável. Sujeito a pequenas alterações.,0.13 (1.2 % do país),2017
0,Acre,5.0,Dado estável. Sujeito a pequenas alterações.,0.96 (3.6 % do país),2017
1,Alagoas,5.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
2,Amapá,5.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
3,Amazonas,5.0,Dado estável. Sujeito a pequenas alterações.,0.02 (0.5 % do país),2017
4,Bahia,5.0,Dado estável. Sujeito a pequenas alterações.,0.01 (0.5 % do país),2017
5,Brasil,5.0,Dado estável. Sujeito a pequenas alterações.,0.11 (100.0 % do país),2017
6,Ceará,5.0,Dado estável. Sujeito a pequenas alterações.,0.06 (2.3 % do país),2017
7,Distrito Federal,5.0,Dado estável. Sujeito a pequenas alterações.,0.43 (5.9 % do país),2017
8,Espírito Santo,5.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
9,Goiás,5.0,Dado estável. Sujeito a pequenas alterações.,0.10 (3.2 % do país),2017
10,Maranhão,5.0,Dado estável. Sujeito a pequenas alterações.,0.01 (0.5 % do país),2017
11,Mato Grosso,5.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.9 % do país),2017
12,Mato Grosso do Sul,5.0,Dado estável. Sujeito a pequenas alterações.,0.22 (2.7 % do país),2017
13,Minas Gerais,5.0,Dado estável. Sujeito a pequenas alterações.,0.09 (8.2 % do país),2017
14,Paraná,5.0,Dado estável. Sujeito a pequenas alterações.,0.14 (7.3 % do país),2017
15,Paraíba,5.0,Dado estável. Sujeito a pequenas alterações.,0.10 (1.8 % do país),2017
16,Pará,5.0,Dado estável. Sujeito a pequenas alterações.,0.23 (8.6 % do país),2017
17,Pernambuco,5.0,Dado estável. Sujeito a pequenas alterações.,0.24 (10.5 % do país),2017
18,Piauí,5.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
19,Rio Grande do Norte,5.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.9 % do país),2017
20,Rio Grande do Sul,5.0,Dado estável. Sujeito a pequenas alterações.,0.19 (10.0 % do país),2017
21,Rio de Janeiro,5.0,Dado estável. Sujeito a pequenas alterações.,0.05 (3.6 % do país),2017
22,Rondônia,5.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
23,Roraima,5.0,Dado estável. Sujeito a pequenas alterações.,0.19 (0.5 % do país),2017
24,Santa Catarina,5.0,Dado estável. Sujeito a pequenas alterações.,0.07 (2.3 % do país),2017
25,Sergipe,5.0,Dado estável. Sujeito a pequenas alterações.,0.09 (0.9 % do país),2017
26,São Paulo,5.0,Dado estável. Sujeito a pequenas alterações.,0.12 (25.5 % do país),2017
27,Tocantins,5.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
0,Acre,6.0,Dado estável. Sujeito a pequenas alterações.,0.60 (2.0 % do país),2017
1,Alagoas,6.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
2,Amapá,6.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
3,Amazonas,6.0,Dado estável. Sujeito a pequenas alterações.,0.07 (1.2 % do país),2017
4,Bahia,6.0,Dado estável. Sujeito a pequenas alterações.,0.02 (1.2 % do país),2017
5,Brasil,6.0,Dado estável. Sujeito a pequenas alterações.,0.12 (100.0 % do país),2017
6,Ceará,6.0,Dado estável. Sujeito a pequenas alterações.,0.11 (4.0 % do país),2017
7,Distrito Federal,6.0,Dado estável. Sujeito a pequenas alterações.,0.53 (6.3 % do país),2017
8,Espírito Santo,6.0,Dado estável. Sujeito a pequenas alterações.,0.05 (0.8 % do país),2017
9,Goiás,6.0,Dado estável. Sujeito a pequenas alterações.,0.28 (7.5 % do país),2017
10,Maranhão,6.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
11,Mato Grosso,6.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.8 % do país),2017
12,Mato Grosso do Sul,6.0,Dado estável. Sujeito a pequenas alterações.,0.22 (2.4 % do país),2017
13,Minas Gerais,6.0,Dado estável. Sujeito a pequenas alterações.,0.12 (10.3 % do país),2017
14,Paraná,6.0,Dado estável. Sujeito a pequenas alterações.,0.13 (5.9 % do país),2017
15,Paraíba,6.0,Dado estável. Sujeito a pequenas alterações.,0.07 (1.2 % do país),2017
16,Pará,6.0,Dado estável. Sujeito a pequenas alterações.,0.33 (11.1 % do país),2017
17,Pernambuco,6.0,Dado estável. Sujeito a pequenas alterações.,0.26 (9.9 % do país),2017
18,Piauí,6.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
19,Rio Grande do Norte,6.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.8 % do país),2017
20,Rio Grande do Sul,6.0,Dado estável. Sujeito a pequenas alterações.,0.10 (4.3 % do país),2017
21,Rio de Janeiro,6.0,Dado estável. Sujeito a pequenas alterações.,0.05 (3.2 % do país),2017
22,Rondônia,6.0,Dado estável. Sujeito a pequenas alterações.,0.11 (0.8 % do país),2017
23,Roraima,6.0,Dado estável. Sujeito a pequenas alterações.,0.96 (2.0 % do país),2017
24,Santa Catarina,6.0,Dado estável. Sujeito a pequenas alterações.,0.09 (2.4 % do país),2017
25,Sergipe,6.0,Dado estável. Sujeito a pequenas alterações.,0.00,2017
26,São Paulo,6.0,Dado estável. Sujeito a pequenas alterações.,0.12 (21.3 % do país),2017
